SNo,Time,Size,Iterations,char
2651,0.002296,530100,530100,V
2652,0.002212,530300,530300,V
2653,0.002203,530500,530500,V
2654,0.002218,530700,530700,V
2655,0.002211,530900,530900,V
2656,0.002341,531100,531100,V
2657,0.00223,531300,531300,V
2658,0.002197,531500,531500,V
2659,0.002215,531700,531700,V
2660,0.002202,531900,531900,V
2661,0.002218,532100,532100,V
2662,0.002212,532300,532300,V
2663,0.002223,532500,532500,V
2664,0.002238,532700,532700,V
2665,0.002199,532900,532900,V
2666,0.002216,533100,533100,V
2667,0.0022,533300,533300,V
2668,0.00221,533500,533500,V
2669,0.002769,533700,533700,V
2670,0.002207,533900,533900,V
2671,0.002236,534100,534100,V
2672,0.002223,534300,534300,V
2673,0.002204,534500,534500,V
2674,0.002225,534700,534700,V
2675,0.002211,534900,534900,V
2676,0.002221,535100,535100,V
2677,0.002207,535300,535300,V
2678,0.002219,535500,535500,V
2679,0.002231,535700,535700,V
2680,0.002216,535900,535900,V
2681,0.002223,536100,536100,V
2682,0.00221,536300,536300,V
2683,0.002245,536500,536500,V
2684,0.002211,536700,536700,V
2685,0.002226,536900,536900,V
2686,0.002234,537100,537100,V
2687,0.002219,537300,537300,V
2688,0.002249,537500,537500,V
2689,0.002261,537700,537700,V
2690,0.002239,537900,537900,V
2691,0.002234,538100,538100,V
2692,0.002219,538300,538300,V
2693,0.002238,538500,538500,V
2694,0.002235,538700,538700,V
2695,0.002276,538900,538900,V
2696,0.002222,539100,539100,V
2697,0.002274,539300,539300,V
2698,0.002279,539500,539500,V
2699,0.00223,539700,539700,V
2700,0.002256,539900,539900,V
2701,0.002253,540100,540100,V
2702,0.00226,540300,540300,V
2703,0.002413,540500,540500,V
2704,0.00226,540700,540700,V
2705,0.00225,540900,540900,V
2706,0.002255,541100,541100,V
2707,0.002235,541300,541300,V
2708,0.002246,541500,541500,V
2709,0.002242,541700,541700,V
2710,0.00226,541900,541900,V
2711,0.002249,542100,542100,V
2712,0.002238,542300,542300,V
2713,0.002269,542500,542500,X
2714,0.002243,542700,542700,X
2715,0.002255,542900,542900,X
2716,0.002242,543100,543100,X
2717,0.002254,543300,543300,X
2718,0.002262,543500,543500,X
2719,0.002246,543700,543700,X
2720,0.002273,543900,543900,X
2721,0.002251,544100,544100,X
2722,0.002268,544300,544300,X
2723,0.002277,544500,544500,X
2724,0.002258,544700,544700,E
2725,0.002265,544900,544900,E
2726,0.002343,545100,545100,E
2727,0.002255,545300,545300,E
2728,0.00228,545500,545500,E
2729,0.002296,545700,545700,E
2730,0.002256,545900,545900,E
2731,0.002272,546100,546100,E
2732,0.002269,546300,546300,X
2733,0.002285,546500,546500,P
2734,0.002264,546700,546700,P
2735,0.002257,546900,546900,P
2736,0.002413,547100,547100,P
2737,0.002274,547300,547300,P
2738,0.002281,547500,547500,P
2739,0.002283,547700,547700,P
2740,0.002265,547900,547900,P
2741,0.002276,548100,548100,P
2742,0.002826,548300,548300,P
2743,0.002282,548500,548500,P
2744,0.002268,548700,548700,P
2745,0.00228,548900,548900,P
2746,0.002266,549100,549100,P
2747,0.002266,549300,549300,P
2748,0.002292,549500,549500,P
2749,0.002266,549700,549700,P
2750,0.002284,549900,549900,P
2751,0.002449,550100,550100,P
2752,0.002276,550300,550300,P
2753,0.002302,550500,550500,P
2754,0.002276,550700,550700,P
2755,0.002273,550900,550900,P
2756,0.002294,551100,551100,P
2757,0.002273,551300,551300,P
2758,0.002286,551500,551500,P
2759,0.002297,551700,551700,P
2760,0.002277,551900,551900,P
2761,0.002289,552100,552100,P
2762,0.00228,552300,552300,P
2763,0.002294,552500,552500,P
2764,0.002832,552700,552700,P
2765,0.002433,552900,552900,P
2766,0.002288,553100,553100,P
2767,0.002306,553300,553300,P
2768,0.002464,553500,553500,P
2769,0.002307,553700,553700,P
2770,0.002304,553900,553900,P
2771,0.002465,554100,554100,P
2772,0.002293,554300,554300,P
2773,0.002318,554500,554500,P
2774,0.002317,554700,554700,P
2775,0.002418,554900,554900,P
2776,0.002327,555100,555100,P
2777,0.00232,555300,555300,P
2778,0.002301,555500,555500,P
2779,0.002316,555700,555700,P
2780,0.002319,555900,555900,P
2781,0.002294,556100,556100,P
2782,0.002314,556300,556300,P
2783,0.002316,556500,556500,P
2784,0.002307,556700,556700,P
2785,0.002334,556900,556900,P
2786,0.002328,557100,557100,P
2787,0.002319,557300,557300,P
2788,0.002316,557500,557500,P
2789,0.002329,557700,557700,P
2790,0.002306,557900,557900,P
2791,0.002324,558100,558100,P
2792,0.002308,558300,558300,P
2793,0.002308,558500,558500,P
2794,0.002494,558700,558700,P
2795,0.002345,558900,558900,P
2796,0.00231,559100,559100,P
2797,0.002349,559300,559300,P
2798,0.002347,559500,559500,P
2799,0.002311,559700,559700,P
2800,0.002327,559900,559900,P
2801,0.002311,560100,560100,P
2802,0.002335,560300,560300,P
2803,0.002328,560500,560500,P
2804,0.002313,560700,560700,P
2805,0.002321,560900,560900,P
2806,0.002321,561100,561100,P
2807,0.002326,561300,561300,P
2808,0.002325,561500,561500,P
2809,0.002324,561700,561700,P
2810,0.002316,561900,561900,P
2811,0.002338,562100,562100,P
2812,0.002322,562300,562300,P
2813,0.002325,562500,562500,P
2814,0.002347,562700,562700,P
2815,0.002322,562900,562900,P
2816,0.002335,563100,563100,P
2817,0.002346,563300,563300,P
2818,0.002327,563500,563500,P
2819,0.002336,563700,563700,P
2820,0.002353,563900,563900,P
2821,0.002334,564100,564100,P
2822,0.002342,564300,564300,P
2823,0.002354,564500,564500,P
2824,0.002342,564700,564700,P
2825,0.002341,564900,564900,P
2826,0.002372,565100,565100,P
2827,0.002338,565300,565300,P
2828,0.002378,565500,565500,P
2829,0.002374,565700,565700,P
2830,0.002341,565900,565900,P
2831,0.002445,566100,566100,P
2832,0.002372,566300,566300,P
2833,0.002366,566500,566500,P
2834,0.002344,566700,566700,P
2835,0.002345,566900,566900,P
2836,0.002376,567100,567100,P
2837,0.002348,567300,567300,P
2838,0.002342,567500,567500,P
2839,0.00236,567700,567700,P
2840,0.002351,567900,567900,P
2841,0.002347,568100,568100,P
2842,0.002386,568300,568300,P
2843,0.002379,568500,568500,P
2844,0.002348,568700,568700,P
2845,0.002368,568900,568900,P
2846,0.002368,569100,569100,P
2847,0.00235,569300,569300,P
2848,0.002365,569500,569500,P
2849,0.002372,569700,569700,P
2850,0.002375,569900,569900,P
2851,0.002442,570100,570100,P
2852,0.002439,570300,570300,P
2853,0.002354,570500,570500,P
2854,0.002362,570700,570700,P
2855,0.002368,570900,570900,P
2856,0.002563,571100,571100,P
2857,0.002403,571300,571300,P
2858,0.002385,571500,571500,P
2859,0.002363,571700,571700,P
2860,0.002365,571900,571900,P
2861,0.002379,572100,572100,P
2862,0.002365,572300,572300,P
2863,0.002363,572500,572500,P
2864,0.002554,572700,572700,G
2865,0.002387,572900,572900,G
2866,0.002366,573100,573100,G
2867,0.002385,573300,573300,G
2868,0.002381,573500,573500,G
2869,0.002377,573700,573700,G
2870,0.002387,573900,573900,G
2871,0.002386,574100,574100,G
2872,0.002367,574300,574300,G
2873,0.002385,574500,574500,Z
2874,0.002392,574700,574700,Z
2875,0.002565,574900,574900,Z
2876,0.002381,575100,575100,Z
2877,0.002396,575300,575300,Z
2878,0.002385,575500,575500,Z
2879,0.002404,575700,575700,Z
2880,0.002377,575900,575900,Z
2881,0.002388,576100,576100,Z
2882,0.002413,576300,576300,Z
2883,0.002381,576500,576500,Z
2884,0.002395,576700,576700,Z
2885,0.002412,576900,576900,Z
2886,0.002382,577100,577100,Z
2887,0.002439,577300,577300,Z
2888,0.002458,577500,577500,G
2889,0.00249,577700,577700,Z
2890,0.002412,577900,577900,Z
2891,0.002391,578100,578100,Z
2892,0.002429,578300,578300,Z
2893,0.002412,578500,578500,Z
2894,0.002387,578700,578700,G
2895,0.002439,578900,578900,G
2896,0.002404,579100,579100,G
2897,0.002394,579300,579300,G
2898,0.00239,579500,579500,G
2899,0.002414,579700,579700,G
2900,0.002391,579900,579900,Z
2901,0.002396,580100,580100,G
2902,0.002405,580300,580300,B
2903,0.002402,580500,580500,B
2904,0.002402,580700,580700,B
2905,0.002407,580900,580900,B
2906,0.0024,581100,581100,B
2907,0.002397,581300,581300,B
2908,0.002402,581500,581500,G
2909,0.002412,581700,581700,G
2910,0.002399,581900,581900,B
2911,0.002399,582100,582100,B
2912,0.002408,582300,582300,B
2913,0.002423,582500,582500,B
2914,0.002404,582700,582700,B
2915,0.002412,582900,582900,B
2916,0.002421,583100,583100,B
2917,0.002413,583300,583300,B
2918,0.00243,583500,583500,B
2919,0.002421,583700,583700,B
2920,0.002431,583900,583900,B
2921,0.002406,584100,584100,Z
2922,0.002417,584300,584300,B
2923,0.002438,584500,584500,B
2924,0.00241,584700,584700,B
2925,0.00244,584900,584900,B
2926,0.002432,585100,585100,Z
2927,0.002412,585300,585300,Z
2928,0.002431,585500,585500,Z
2929,0.002435,585700,585700,Z
2930,0.002418,585900,585900,Z
2931,0.002418,586100,586100,Z
2932,0.002432,586300,586300,Z
2933,0.002431,586500,586500,Z
2934,0.002421,586700,586700,Z
2935,0.002797,586900,586900,Z
2936,0.002441,587100,587100,Z
2937,0.00244,587300,587300,Z
2938,0.002423,587500,587500,Z
2939,0.002426,587700,587700,Z
2940,0.00244,587900,587900,Z
2941,0.002428,588100,588100,Z
2942,0.002437,588300,588300,Z
2943,0.002444,588500,588500,Z
2944,0.002449,588700,588700,Z
2945,0.002428,588900,588900,Z
2946,0.002441,589100,589100,Z
2947,0.002441,589300,589300,Z
2948,0.002444,589500,589500,Z
2949,0.002442,589700,589700,Z
2950,0.002487,589900,589900,Z
2951,0.002444,590100,590100,G
2952,0.00248,590300,590300,G
2953,0.002445,590500,590500,Z
2954,0.002464,590700,590700,G
2955,0.002462,590900,590900,G
2956,0.00244,591100,591100,G
2957,0.00244,591300,591300,G
2958,0.002458,591500,591500,G
2959,0.002442,591700,591700,G
2960,0.00244,591900,591900,G
2961,0.002448,592100,592100,G
2962,0.002454,592300,592300,G
2963,0.002446,592500,592500,G
2964,0.002448,592700,592700,G
2965,0.002461,592900,592900,G
2966,0.002464,593100,593100,G
2967,0.002447,593300,593300,G
2968,0.002452,593500,593500,G
2969,0.00246,593700,593700,G
2970,0.002446,593900,593900,G
2971,0.002449,594100,594100,G
2972,0.002453,594300,594300,G
2973,0.002452,594500,594500,G
2974,0.002459,594700,594700,G
2975,0.002489,594900,594900,G
2976,0.002495,595100,595100,G
2977,0.002562,595300,595300,G
2978,0.002533,595500,595500,G
2979,0.002464,595700,595700,G
2980,0.002461,595900,595900,G
2981,0.002887,596100,596100,G
2982,0.002476,596300,596300,G
2983,0.002481,596500,596500,G
2984,0.002471,596700,596700,G
2985,0.002468,596900,596900,G
2986,0.002484,597100,597100,G
2987,0.002487,597300,597300,G
2988,0.002476,597500,597500,G
2989,0.002468,597700,597700,G
2990,0.002943,597900,597900,G
2991,0.002485,598100,598100,G
2992,0.00251,598300,598300,G
2993,0.00247,598500,598500,G
2994,0.002491,598700,598700,G
2995,0.002494,598900,598900,G
2996,0.002482,599100,599100,G
2997,0.002473,599300,599300,G
2998,0.002481,599500,599500,G
2999,0.002498,599700,599700,G
3000,0.002483,599900,599900,G
3001,0.002477,600100,600100,G
3002,0.002491,600300,600300,G
3003,0.002484,600500,600500,G
3004,0.002489,600700,600700,G
3005,0.002486,600900,600900,G
3006,0.002494,601100,601100,G
3007,0.00249,601300,601300,G
3008,0.0025,601500,601500,V
3009,0.002503,601700,601700,V
3010,0.002508,601900,601900,V
3011,0.002496,602100,602100,V
3012,0.00251,602300,602300,V
3013,0.002496,602500,602500,V
3014,0.002499,602700,602700,V
3015,0.002511,602900,602900,V
3016,0.002509,603100,603100,V
3017,0.002503,603300,603300,V
3018,0.002491,603500,603500,V
3019,0.002509,603700,603700,V
3020,0.002525,603900,603900,V
3021,0.002493,604100,604100,V
3022,0.002495,604300,604300,V
3023,0.003051,604500,604500,V
3024,0.003215,604700,604700,V
3025,0.002525,604900,604900,V
3026,0.002523,605100,605100,V
3027,0.002515,605300,605300,V
3028,0.002545,605500,605500,V
3029,0.002503,605700,605700,V
3030,0.002504,605900,605900,V
3031,0.002519,606100,606100,V
3032,0.002517,606300,606300,V
3033,0.002521,606500,606500,V
3034,0.002511,606700,606700,V
3035,0.00301,606900,606900,V
3036,0.002513,607100,607100,V
3037,0.00252,607300,607300,V
3038,0.002521,607500,607500,V
3039,0.002521,607700,607700,V
3040,0.00252,607900,607900,V
3041,0.002524,608100,608100,V
3042,0.00254,608300,608300,V
3043,0.00262,608500,608500,V
3044,0.002542,608700,608700,V
3045,0.002522,608900,608900,V
3046,0.002527,609100,609100,V
3047,0.002526,609300,609300,V
3048,0.002711,609500,609500,V
3049,0.002533,609700,609700,V
3050,0.002556,609900,609900,V
3051,0.002524,610100,610100,V
3052,0.002526,610300,610300,V
3053,0.002634,610500,610500,V
3054,0.00258,610700,610700,V
3055,0.002556,610900,610900,V
3056,0.002683,611100,611100,V
3057,0.002533,611300,611300,V
3058,0.002524,611500,611500,V
3059,0.002538,611700,611700,V
3060,0.002589,611900,611900,V
3061,0.002621,612100,612100,V
3062,0.002531,612300,612300,V
3063,0.002549,612500,612500,V
3064,0.002557,612700,612700,V
3065,0.002545,612900,612900,V
3066,0.00256,613100,613100,V
3067,0.002587,613300,613300,V
3068,0.00253,613500,613500,V
3069,0.002563,613700,613700,V
3070,0.002582,613900,613900,V
3071,0.002576,614100,614100,V
3072,0.002972,614300,614300,V
3073,0.002576,614500,614500,V
3074,0.002543,614700,614700,V
3075,0.00265,614900,614900,V
3076,0.002578,615100,615100,V
3077,0.002558,615300,615300,V
3078,0.002578,615500,615500,V
3079,0.002553,615700,615700,V
3080,0.002562,615900,615900,V
3081,0.002545,616100,616100,V
3082,0.002592,616300,616300,V
3083,0.002572,616500,616500,V
3084,0.00278,616700,616700,V
3085,0.002572,616900,616900,V
3086,0.002564,617100,617100,V
3087,0.002576,617300,617300,V
3088,0.002565,617500,617500,V
3089,0.002601,617700,617700,V
3090,0.0026,617900,617900,V
3091,0.002577,618100,618100,V
3092,0.002556,618300,618300,V
3093,0.002588,618500,618500,V
3094,0.002591,618700,618700,V
3095,0.002572,618900,618900,V
3096,0.002756,619100,619100,V
3097,0.002596,619300,619300,V
3098,0.002567,619500,619500,V
3099,0.002574,619700,619700,V
3100,0.002606,619900,619900,V
3101,0.002611,620100,620100,V
3102,0.002609,620300,620300,V
3103,0.002564,620500,620500,V
3104,0.002586,620700,620700,V
3105,0.002575,620900,620900,V
3106,0.002581,621100,621100,V
3107,0.002592,621300,621300,V
3108,0.002622,621500,621500,V
3109,0.002569,621700,621700,V
3110,0.002564,621900,621900,V
3111,0.00258,622100,622100,V
3112,0.002633,622300,622300,V
3113,0.002617,622500,622500,V
3114,0.002609,622700,622700,V
3115,0.002588,622900,622900,V
3116,0.002577,623100,623100,V
3117,0.002597,623300,623300,V
3118,0.002587,623500,623500,V
3119,0.002598,623700,623700,V
3120,0.002616,623900,623900,V
3121,0.003344,624100,624100,V
3122,0.002612,624300,624300,V
3123,0.002582,624500,624500,V
3124,0.003198,624700,624700,V
3125,0.003361,624900,624900,V
3126,0.002847,625100,625100,V
3127,0.002619,625300,625300,V
3128,0.002649,625500,625500,V
3129,0.002622,625700,625700,V
3130,0.002637,625900,625900,V
3131,0.002775,626100,626100,V
3132,0.00262,626300,626300,V
3133,0.002604,626500,626500,V
3134,0.00259,626700,626700,V
3135,0.002626,626900,626900,V
3136,0.003025,627100,627100,V
3137,0.002659,627300,627300,V
3138,0.002815,627500,627500,V
3139,0.002791,627700,627700,H
3140,0.002625,627900,627900,H
3141,0.002601,628100,628100,H
3142,0.002596,628300,628300,H
3143,0.002623,628500,628500,H
3144,0.00262,628700,628700,H
3145,0.0026,628900,628900,H
3146,0.002637,629100,629100,H
3147,0.002642,629300,629300,H
3148,0.002659,629500,629500,H
3149,0.002639,629700,629700,H
3150,0.002621,629900,629900,H
3151,0.002611,630100,630100,H
3152,0.002664,630300,630300,H
3153,0.002653,630500,630500,H
3154,0.002613,630700,630700,H
3155,0.002608,630900,630900,H
3156,0.003175,631100,631100,H
3157,0.002682,631300,631300,H
3158,0.002661,631500,631500,H
3159,0.002678,631700,631700,H
3160,0.002681,631900,631900,H
3161,0.002637,632100,632100,H
3162,0.002649,632300,632300,H
3163,0.002635,632500,632500,H
3164,0.002668,632700,632700,H
3165,0.003088,632900,632900,H
3166,0.002656,633100,633100,H
3167,0.002673,633300,633300,H
3168,0.002683,633500,633500,H
3169,0.002641,633700,633700,H
3170,0.002629,633900,633900,H
3171,0.002646,634100,634100,H
3172,0.002653,634300,634300,H
3173,0.002679,634500,634500,H
3174,0.00266,634700,634700,H
3175,0.002674,634900,634900,H
3176,0.002654,635100,635100,H
3177,0.002624,635300,635300,H
3178,0.002776,635500,635500,H
3179,0.002628,635700,635700,H
3180,0.002656,635900,635900,H
3181,0.002752,636100,636100,H
3182,0.002755,636300,636300,H
3183,0.002645,636500,636500,H
3184,0.002649,636700,636700,H
3185,0.002635,636900,636900,H
3186,0.00266,637100,637100,H
3187,0.002676,637300,637300,H
3188,0.002693,637500,637500,H
3189,0.002675,637700,637700,H
3190,0.002676,637900,637900,H
3191,0.002706,638100,638100,H
3192,0.002885,638300,638300,H
3193,0.002693,638500,638500,H
3194,0.002707,638700,638700,H
3195,0.002643,638900,638900,H
3196,0.002663,639100,639100,H
3197,0.002923,639300,639300,H
3198,0.002672,639500,639500,H
3199,0.00279,639700,639700,H
3200,0.002681,639900,639900,H
3201,0.002691,640100,640100,H
3202,0.002668,640300,640300,H
3203,0.002701,640500,640500,H
3204,0.002652,640700,640700,H
3205,0.002663,640900,640900,H
3206,0.00268,641100,641100,H
3207,0.002859,641300,641300,H
3208,0.002671,641500,641500,H
3209,0.002692,641700,641700,H
3210,0.002672,641900,641900,H
3211,0.002662,642100,642100,H
3212,0.002669,642300,642300,H
3213,0.002661,642500,642500,H
3214,0.00266,642700,642700,H
3215,0.003015,642900,642900,H
3216,0.002707,643100,643100,H
3217,0.002658,643300,643300,H
3218,0.002665,643500,643500,H
3219,0.00266,643700,643700,H
3220,0.002695,643900,643900,H
3221,0.002891,644100,644100,H
3222,0.002847,644300,644300,H
3223,0.002761,644500,644500,H
3224,0.002944,644700,644700,H
3225,0.002672,644900,644900,H
3226,0.002668,645100,645100,H
3227,0.002671,645300,645300,H
3228,0.002689,645500,645500,H
3229,0.002695,645700,645700,H
3230,0.002691,645900,645900,H
3231,0.002695,646100,646100,H
3232,0.002692,646300,646300,H
3233,0.002687,646500,646500,H
3234,0.002685,646700,646700,H
3235,0.002671,646900,646900,H
3236,0.002672,647100,647100,H
3237,0.002691,647300,647300,H
3238,0.002683,647500,647500,H
3239,0.002698,647700,647700,H
3240,0.002681,647900,647900,H
3241,0.002697,648100,648100,H
3242,0.002687,648300,648300,H
3243,0.002742,648500,648500,H
3244,0.002849,648700,648700,H
3245,0.002688,648900,648900,H
3246,0.002687,649100,649100,H
3247,0.002761,649300,649300,H
3248,0.002689,649500,649500,H
3249,0.002701,649700,649700,H
3250,0.002704,649900,649900,H
3251,0.002702,650100,650100,H
3252,0.002726,650300,650300,H
3253,0.002709,650500,650500,H
3254,0.002698,650700,650700,H
3255,0.002711,650900,650900,H
3256,0.0027,651100,651100,H
3257,0.00271,651300,651300,H
3258,0.002693,651500,651500,H
3259,0.002698,651700,651700,H
3260,0.002691,651900,651900,H
3261,0.002702,652100,652100,H
3262,0.0028,652300,652300,O
3263,0.002709,652500,652500,O
3264,0.002707,652700,652700,O
3265,0.002715,652900,652900,O
3266,0.002961,653100,653100,O
3267,0.002902,653300,653300,O
3268,0.002742,653500,653500,O
3269,0.002731,653700,653700,O
3270,0.002827,653900,653900,O
3271,0.002731,654100,654100,O
3272,0.00273,654300,654300,O
3273,0.002729,654500,654500,O
3274,0.00272,654700,654700,O
3275,0.002723,654900,654900,O
3276,0.002712,655100,655100,O
3277,0.003545,655300,655300,O
3278,0.002716,655500,655500,O
3279,0.002736,655700,655700,O
3280,0.002745,655900,655900,O
3281,0.002717,656100,656100,O
3282,0.002725,656300,656300,O
3283,0.002723,656500,656500,O
3284,0.002733,656700,656700,O
3285,0.002741,656900,656900,O
3286,0.002969,657100,657100,O
3287,0.002836,657300,657300,O
3288,0.002726,657500,657500,O
3289,0.003226,657700,657700,O
3290,0.003576,657900,657900,O
3291,0.003527,658100,658100,O
3292,0.002761,658300,658300,O
3293,0.002781,658500,658500,O
3294,0.002756,658700,658700,O
3295,0.002774,658900,658900,O
3296,0.002759,659100,659100,O
3297,0.002803,659300,659300,O
3298,0.002806,659500,659500,O
3299,0.002831,659700,659700,O
3300,0.002758,659900,659900,O
3301,0.002764,660100,660100,O
3302,0.00274,660300,660300,O
3303,0.002738,660500,660500,O
3304,0.002885,660700,660700,O
3305,0.002752,660900,660900,O
3306,0.002766,661100,661100,O
3307,0.002751,661300,661300,O
3308,0.002742,661500,661500,O
3309,0.002736,661700,661700,O
3310,0.002755,661900,661900,O
3311,0.002762,662100,662100,O
3312,0.002736,662300,662300,O
3313,0.00274,662500,662500,O
3314,0.003027,662700,662700,O
3315,0.002737,662900,662900,O
3316,0.002759,663100,663100,O
3317,0.002751,663300,663300,O
3318,0.002809,663500,663500,O
3319,0.002757,663700,663700,O
3320,0.002753,663900,663900,O
3321,0.002757,664100,664100,O
3322,0.002773,664300,664300,O
3323,0.002758,664500,664500,O
3324,0.002944,664700,664700,O
3325,0.002767,664900,664900,O
3326,0.002798,665100,665100,O
3327,0.002767,665300,665300,O
3328,0.002776,665500,665500,O
3329,0.002772,665700,665700,O
3330,0.002786,665900,665900,O
3331,0.002781,666100,666100,O
3332,0.002752,666300,666300,O
3333,0.002947,666500,666500,O
3334,0.002787,666700,666700,O
3335,0.002765,666900,666900,O
3336,0.002783,667100,667100,O
3337,0.002771,667300,667300,O
3338,0.00277,667500,667500,O
3339,0.002787,667700,667700,O
3340,0.002769,667900,667900,O
3341,0.002759,668100,668100,O
3342,0.002888,668300,668300,O
3343,0.002761,668500,668500,O
3344,0.002781,668700,668700,O
3345,0.002761,668900,668900,O
3346,0.003323,669100,669100,O
3347,0.002787,669300,669300,O
3348,0.002777,669500,669500,O
3349,0.002807,669700,669700,O
3350,0.002765,669900,669900,O
3351,0.00277,670100,670100,O
3352,0.002767,670300,670300,O
3353,0.002768,670500,670500,O
3354,0.002774,670700,670700,O
3355,0.002783,670900,670900,O
3356,0.002776,671100,671100,O
3357,0.002778,671300,671300,O
3358,0.002792,671500,671500,O
3359,0.002771,671700,671700,O
3360,0.002774,671900,671900,O
3361,0.002786,672100,672100,O
3362,0.002794,672300,672300,O
3363,0.002806,672500,672500,O
3364,0.002791,672700,672700,O
3365,0.002798,672900,672900,O
3366,0.002792,673100,673100,O
3367,0.002813,673300,673300,O
3368,0.002809,673500,673500,O
3369,0.00281,673700,673700,O
3370,0.002805,673900,673900,O
3371,0.002796,674100,674100,O
3372,0.002823,674300,674300,O
3373,0.002791,674500,674500,O
3374,0.002822,674700,674700,O
3375,0.002816,674900,674900,O
3376,0.00282,675100,675100,O
3377,0.002831,675300,675300,O
3378,0.002812,675500,675500,O
3379,0.002804,675700,675700,O
3380,0.002805,675900,675900,O
3381,0.003025,676100,676100,O
3382,0.002838,676300,676300,O
3383,0.00281,676500,676500,O
3384,0.002815,676700,676700,O
3385,0.002813,676900,676900,O
3386,0.002827,677100,677100,O
3387,0.00286,677300,677300,O
3388,0.002824,677500,677500,O
3389,0.002812,677700,677700,O
3390,0.002814,677900,677900,O
3391,0.002824,678100,678100,O
3392,0.002834,678300,678300,O
3393,0.002825,678500,678500,O
3394,0.00281,678700,678700,O
3395,0.002818,678900,678900,O
3396,0.002822,679100,679100,O
3397,0.002834,679300,679300,O
3398,0.003036,679500,679500,O
3399,0.002827,679700,679700,O
3400,0.002833,679900,679900,O
3401,0.002818,680100,680100,O
3402,0.00283,680300,680300,O
3403,0.002826,680500,680500,O
3404,0.002829,680700,680700,O
3405,0.002827,680900,680900,O
3406,0.002824,681100,681100,O
3407,0.002837,681300,681300,O
3408,0.002825,681500,681500,O
3409,0.002841,681700,681700,O
3410,0.002832,681900,681900,O
3411,0.00283,682100,682100,O
3412,0.002845,682300,682300,O
3413,0.002832,682500,682500,O
3414,0.002834,682700,682700,O
3415,0.00283,682900,682900,O
3416,0.002822,683100,683100,O
3417,0.00285,683300,683300,O
3418,0.002833,683500,683500,O
3419,0.002837,683700,683700,O
3420,0.002838,683900,683900,O
3421,0.002838,684100,684100,O
3422,0.002851,684300,684300,O
3423,0.002841,684500,684500,O
3424,0.002843,684700,684700,O
3425,0.002849,684900,684900,O
3426,0.002838,685100,685100,O
3427,0.002852,685300,685300,O
3428,0.002847,685500,685500,O
3429,0.002837,685700,685700,O
3430,0.002845,685900,685900,O
3431,0.002844,686100,686100,O
3432,0.002858,686300,686300,O
3433,0.00284,686500,686500,O
3434,0.002848,686700,686700,O
3435,0.002888,686900,686900,O
3436,0.002891,687100,687100,O
3437,0.002898,687300,687300,O
3438,0.002876,687500,687500,O
3439,0.002843,687700,687700,O
3440,0.002838,687900,687900,O
3441,0.002845,688100,688100,O
3442,0.002844,688300,688300,O
3443,0.002849,688500,688500,O
3444,0.002854,688700,688700,O
3445,0.002845,688900,688900,O
3446,0.002852,689100,689100,O
3447,0.002852,689300,689300,O
3448,0.002843,689500,689500,O
3449,0.002878,689700,689700,O
3450,0.002854,689900,689900,O
3451,0.003034,690100,690100,O
3452,0.002881,690300,690300,O
3453,0.002863,690500,690500,O
3454,0.002872,690700,690700,O
3455,0.002858,690900,690900,O
3456,0.002878,691100,691100,O
3457,0.003116,691300,691300,O
3458,0.002885,691500,691500,O
3459,0.002894,691700,691700,O
3460,0.002959,691900,691900,O
3461,0.002871,692100,692100,O
3462,0.002896,692300,692300,O
3463,0.002867,692500,692500,O
3464,0.002884,692700,692700,O
3465,0.002887,692900,692900,O
3466,0.002884,693100,693100,O
3467,0.002879,693300,693300,O
3468,0.00287,693500,693500,O
3469,0.002879,693700,693700,O
3470,0.002882,693900,693900,O
3471,0.002872,694100,694100,O
3472,0.002873,694300,694300,O
3473,0.002875,694500,694500,O
3474,0.002896,694700,694700,O
3475,0.0029,694900,694900,O
3476,0.002944,695100,695100,O
3477,0.002895,695300,695300,O
3478,0.002903,695500,695500,O
3479,0.002889,695700,695700,O
3480,0.002892,695900,695900,O
3481,0.002897,696100,696100,O
3482,0.002887,696300,696300,O
3483,0.002887,696500,696500,O
3484,0.002904,696700,696700,O
3485,0.002899,696900,696900,O
3486,0.002906,697100,697100,O
3487,0.002887,697300,697300,O
3488,0.002886,697500,697500,O
3489,0.00289,697700,697700,O
3490,0.002892,697900,697900,O
3491,0.002891,698100,698100,O
3492,0.002895,698300,698300,O
3493,0.002893,698500,698500,O
3494,0.002881,698700,698700,O
3495,0.002897,698900,698900,O
3496,0.003062,699100,699100,O
3497,0.002894,699300,699300,O
3498,0.00293,699500,699500,O
3499,0.0029,699700,699700,O
3500,0.002904,699900,699900,O
3501,0.002916,700100,700100,O
3502,0.002906,700300,700300,O
3503,0.002918,700500,700500,O
3504,0.002902,700700,700700,O
3505,0.002909,700900,700900,O
3506,0.002905,701100,701100,O
3507,0.002907,701300,701300,O
3508,0.002923,701500,701500,O
3509,0.002908,701700,701700,O
3510,0.002976,701900,701900,O
3511,0.002938,702100,702100,O
3512,0.002909,702300,702300,O
3513,0.002908,702500,702500,O
3514,0.002916,702700,702700,O
3515,0.002912,702900,702900,A
3516,0.002918,703100,703100,A
3517,0.002919,703300,703300,A
3518,0.002917,703500,703500,A
3519,0.002925,703700,703700,A
3520,0.002941,703900,703900,O
